measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2004,0.029772144294425235,0.0352237285561807,0.0252367384483189
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2005,0.02999142170613243,0.035495216898235406,0.0253964022148047
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2006,0.030334854276974774,0.03597473236929452,0.02569290439667033
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2007,0.030871230012316148,0.0367016455750973,0.026074977940621746
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2008,0.03147910299873348,0.037513920774399,0.026519056329323352
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2009,0.03203236852499774,0.03816013116711738,0.027002270207781353
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2010,0.03240023859475602,0.038611427741949846,0.02732098750994518
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2011,0.03263710312316917,0.038968454138020706,0.02750281021975666
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2012,0.03288253516859912,0.03927232265115409,0.027691536679066847
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2013,0.033129851513864786,0.03956057254923607,0.02787721059689595
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2014,0.033369026118499096,0.03977627451559601,0.028077216949642332
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2015,0.03358859986288287,0.03997838772868529,0.02823531188553919
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2016,0.03379433457430758,0.04016404336467625,0.02846416007875679
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2017,0.03398709158835654,0.04040437402472267,0.02866684375358891
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2018,0.03406295917557942,0.04052541656857868,0.028672972299408347
Prevalence,World Bank Lower Middle Income,Both,All ages,Anxiety disorders,Percent,2019,0.03400692150161011,0.040542875813020705,0.02852095445234303
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1990,0.005903175880865726,0.007728684010060049,0.004233545098210802
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1991,0.005818820828097331,0.0076120596845005006,0.004173436433666152
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1992,0.005757708225664264,0.007526955188009469,0.0041360913500470475
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1993,0.005718253918787948,0.00747183237620888,0.004114554830277698
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1994,0.00569563984540199,0.007442064507928786,0.004103535812742568
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1995,0.005687131847015189,0.0074370952727962495,0.004097927395470795
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1996,0.005693987038016832,0.007449200872532862,0.0041002940924605505
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1997,0.005709056005187702,0.007477963805295335,0.004103554635024786
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1998,0.005721581028322246,0.007501072630214579,0.004102680725203747
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,1999,0.0057218543266102555,0.007501881685325112,0.00410351586019294
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2000,0.005699436443263316,0.007477910960914455,0.00408818577811569
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2001,0.005650969187904336,0.007415992204436523,0.004043113513096458
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2002,0.005582357747248279,0.007316664490099629,0.003986076538396325
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2003,0.005492858345115646,0.007185140451030883,0.003917888372426007
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2004,0.005383020327262601,0.0070415286482148785,0.0038346227863664136
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2005,0.00524950713993922,0.006854200572830315,0.0037364332836682954
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2006,0.005096337002008834,0.006653849295516377,0.003628765223122195
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2007,0.004935092050746358,0.0064407026163734666,0.0035157316519278184
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2008,0.004773436747856955,0.006223651866266501,0.003402793447605993
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2009,0.004618487588790023,0.006013650119626993,0.0032995839971888185
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2010,0.0044785553391416275,0.005827752828001675,0.003207606914306297
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2011,0.004360216052102672,0.005672617990348004,0.0031260846090701544
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2012,0.004260333763327154,0.005542832549922684,0.003054211981196528
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2013,0.004176437612684003,0.005434587951634713,0.002993793478074425
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2014,0.004105514357194426,0.005343816071764486,0.0029424758533026173
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2015,0.0040441825484128,0.005264453739485224,0.0028983329954274948
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2016,0.003992301163346338,0.005192283788195478,0.002860476334775038
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2017,0.003952041598753206,0.005130005166066767,0.0028308858262266275
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2018,0.003921340234498825,0.005088975766062445,0.0028098712780072975
Prevalence,World Bank Upper Middle Income,Both,All ages,Conduct disorder,Percent,2019,0.003897286877024799,0.005057681103947888,0.00279310316249301
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1990,0.00841428355112884,0.00966321445331976,0.0072167764185026425
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1991,0.008425226535799489,0.009674014588115384,0.007223906942469667
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1992,0.008437355502495773,0.009684730396837343,0.007231577663232864
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1993,0.008449735940043439,0.009698075131017187,0.007242102267090273
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1994,0.008462674521674105,0.009717428588465532,0.0072579711188867305
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1995,0.008474846085870432,0.009734918426110122,0.007273852407737891
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1996,0.008486322927177176,0.009752550918707817,0.007288324348762414
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1997,0.008497083420353732,0.009770676639135235,0.007298282322044993
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1998,0.008508255790943588,0.00978408869322318,0.0073088254466886615
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,1999,0.008519620680580169,0.009798252014132796,0.007318912129010521
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2000,0.00853054856609139,0.009813988535785372,0.007327872595869384
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2001,0.00855187498098873,0.009837054171837492,0.007342904253009374
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2002,0.00858734430245876,0.009877865589929365,0.007369689957919439
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2003,0.008628545729933204,0.009921925921245625,0.007394003672613284
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2004,0.008665755478149734,0.009961315757645391,0.00742218147765945
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2005,0.008688449342687253,0.00998926581247295,0.007445519177536942
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2006,0.008697466818017596,0.009999840159686793,0.007455166345044072
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2007,0.008701703831269765,0.010003814867989536,0.00745953961051337
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2008,0.008703621935315122,0.010004075492923451,0.007461603923786796
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2009,0.008704574307213539,0.010003460955937226,0.007459386285530832
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2010,0.00870537394361427,0.010006047015295493,0.0074554298722324715
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2011,0.008705729074875549,0.010010050917828677,0.007453083141347236
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2012,0.008702748797571516,0.010009403851946845,0.007456885664368416
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2013,0.00869788122752473,0.010006631208330377,0.0074586458389454425
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2014,0.00869258158533071,0.010002463340217331,0.007460356339368944
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2015,0.008688671488119972,0.009994389022915684,0.007462633188489518
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2016,0.008683623645734613,0.009987419212943998,0.007462638222223285
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2017,0.008677334698399704,0.00998085382201195,0.007460677246766574
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2018,0.0086724838837114,0.00997770053125083,0.007456577148762751
Prevalence,World Bank High Income,Both,All ages,Bipolar disorder,Percent,2019,0.008667902347326952,0.009976809877312965,0.007449717211692079
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1990,0.005479262878031088,0.006480217021097615,0.00458142290632038
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1991,0.00547633493607783,0.0064772129218162375,0.004577465510837311
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1992,0.005472806362668731,0.006473452843391485,0.004573261905599091
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1993,0.005468508071730823,0.006469200663301202,0.004568693570268405
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1994,0.00546327739002076,0.006463964702320479,0.004563287973560347
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1995,0.005456287565497181,0.0064569518027688365,0.004556434215010932
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1996,0.005449040687670517,0.0064498431927944655,0.004550180992003428
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1997,0.005441586365848057,0.006440774107607405,0.004543532858009226
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1998,0.005434151954356443,0.006432126569068119,0.004537366461301665
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,1999,0.005426550585323141,0.006423545970925009,0.004530410063556184
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2000,0.005418797779572,0.0064144174243104,0.004523237492213984
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2001,0.005411998467418933,0.00640487064399611,0.004514462707424756
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2002,0.005406130724989028,0.006396072244758413,0.004510206674751521
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2003,0.0054007324300135075,0.006389219263060286,0.0045075829250350195
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2004,0.005394932192829163,0.0063854685501546285,0.004501951956684107
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2005,0.005387257408877901,0.006379460306604269,0.004493263166844942
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2006,0.005406883441912576,0.006404894956734371,0.004512001533444789
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2007,0.005465064690165023,0.00647569191031469,0.004560840015844379
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2008,0.00553551441448783,0.006558188430443736,0.004616667270722695
Prevalence,World Bank High Income,Both,All ages,Autism spectrum disorders,Percent,2009,0.005592448826673829,0.00662362401738778,0.004661262935839279
